Design Name,SKU,Source ZIP,Source Image,Role,Sequence,Original Storage Path,Thumbnail Storage Path,Local Thumbnail
TELTOS BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-183,glossy 5.zip,glossy 5/TELTOS BEIGE/TELTOS BEIGE_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-183/originals/TELTOS BEIGE_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-183/thumbnails/teltos-beige-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-183/teltos-beige-p4.webp
TELTOS BROWN,VIT-60120-8.50-GLO-MAR-WHIT-184,glossy 5.zip,glossy 5/TELTOS BROWN/TELTOS BROWN P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-184/originals/TELTOS BROWN P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-184/thumbnails/teltos-brown-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-184/teltos-brown-p1.webp
TELTOS BROWN,VIT-60120-8.50-GLO-MAR-WHIT-184,glossy 5.zip,glossy 5/TELTOS BROWN/TELTOS BROWN P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-184/originals/TELTOS BROWN P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-184/thumbnails/teltos-brown-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-184/teltos-brown-p2.webp
TELTOS BROWN,VIT-60120-8.50-GLO-MAR-WHIT-184,glossy 5.zip,glossy 5/TELTOS BROWN/TELTOS BROWN P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-184/originals/TELTOS BROWN P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-184/thumbnails/teltos-brown-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-184/teltos-brown-p3.webp
TELTOS BROWN,VIT-60120-8.50-GLO-MAR-WHIT-184,glossy 5.zip,glossy 5/TELTOS BROWN/TELTOS BROWN P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-184/originals/TELTOS BROWN P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-184/thumbnails/teltos-brown-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-184/teltos-brown-p4.webp
TERACON WHITE,VIT-60120-8.50-GLO-MAR-WHIT-185,glossy 5.zip,glossy 5/TERACON WHITE/TERACON WHITE P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-185/originals/TERACON WHITE P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-185/thumbnails/teracon-white-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-185/teracon-white-p1.webp
TERACON WHITE,VIT-60120-8.50-GLO-MAR-WHIT-185,glossy 5.zip,glossy 5/TERACON WHITE/TERACON WHITE P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-185/originals/TERACON WHITE P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-185/thumbnails/teracon-white-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-185/teracon-white-p2.webp
TERACON WHITE,VIT-60120-8.50-GLO-MAR-WHIT-185,glossy 5.zip,glossy 5/TERACON WHITE/TERACON WHITE P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-185/originals/TERACON WHITE P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-185/thumbnails/teracon-white-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-185/teracon-white-p3.webp
TESSINO PIETRA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-186,glossy 5.zip,glossy 5/TESSINO PIETRA BEIGE/TESSINO PIETRA BEIGE_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-186/originals/TESSINO PIETRA BEIGE_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-186/thumbnails/tessino-pietra-beige-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-186/tessino-pietra-beige-r1.webp
TESSINO PIETRA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-186,glossy 5.zip,glossy 5/TESSINO PIETRA BEIGE/TESSINO PIETRA BEIGE_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-186/originals/TESSINO PIETRA BEIGE_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-186/thumbnails/tessino-pietra-beige-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-186/tessino-pietra-beige-r2.webp
TESSINO PIETRA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-186,glossy 5.zip,glossy 5/TESSINO PIETRA BEIGE/TESSINO PIETRA BEIGE_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-186/originals/TESSINO PIETRA BEIGE_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-186/thumbnails/tessino-pietra-beige-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-186/tessino-pietra-beige-r3.webp
TESSINO PIETRA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-186,glossy 5.zip,glossy 5/TESSINO PIETRA BEIGE/TESSINO PIETRA BEIGE_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-186/originals/TESSINO PIETRA BEIGE_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-186/thumbnails/tessino-pietra-beige-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-186/tessino-pietra-beige-r4.webp
TESSINO PIETRA BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-187,glossy 5.zip,glossy 5/TESSINO PIETRA BIANCO/TESSINO PIETRA BIANCO_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-187/originals/TESSINO PIETRA BIANCO_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-187/thumbnails/tessino-pietra-bianco-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-187/tessino-pietra-bianco-r1.webp
TESSINO PIETRA BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-187,glossy 5.zip,glossy 5/TESSINO PIETRA BIANCO/TESSINO PIETRA BIANCO_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-187/originals/TESSINO PIETRA BIANCO_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-187/thumbnails/tessino-pietra-bianco-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-187/tessino-pietra-bianco-r2.webp
TESSINO PIETRA BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-187,glossy 5.zip,glossy 5/TESSINO PIETRA BIANCO/TESSINO PIETRA BIANCO_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-187/originals/TESSINO PIETRA BIANCO_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-187/thumbnails/tessino-pietra-bianco-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-187/tessino-pietra-bianco-r3.webp
TESSINO PIETRA BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-187,glossy 5.zip,glossy 5/TESSINO PIETRA BIANCO/TESSINO PIETRA BIANCO_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-187/originals/TESSINO PIETRA BIANCO_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-187/thumbnails/tessino-pietra-bianco-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-187/tessino-pietra-bianco-r4.webp
TESSINO PIETRA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-188,glossy 5.zip,glossy 5/TESSINO PIETRA BROWN/TESSINO PIETRA BROWN_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-188/originals/TESSINO PIETRA BROWN_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-188/thumbnails/tessino-pietra-brown-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-188/tessino-pietra-brown-r1.webp
TESSINO PIETRA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-188,glossy 5.zip,glossy 5/TESSINO PIETRA BROWN/TESSINO PIETRA BROWN_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-188/originals/TESSINO PIETRA BROWN_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-188/thumbnails/tessino-pietra-brown-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-188/tessino-pietra-brown-r2.webp
TESSINO PIETRA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-188,glossy 5.zip,glossy 5/TESSINO PIETRA BROWN/TESSINO PIETRA BROWN_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-188/originals/TESSINO PIETRA BROWN_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-188/thumbnails/tessino-pietra-brown-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-188/tessino-pietra-brown-r3.webp
TESSINO PIETRA BROWN,VIT-60120-8.50-GLO-MAR-WHIT-188,glossy 5.zip,glossy 5/TESSINO PIETRA BROWN/TESSINO PIETRA BROWN_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-188/originals/TESSINO PIETRA BROWN_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-188/thumbnails/tessino-pietra-brown-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-188/tessino-pietra-brown-r4.webp
TESSINO PIETRA GREY,VIT-60120-8.50-GLO-MAR-WHIT-189,glossy 5.zip,glossy 5/TESSINO PIETRA GREY/TESSINO PIETRA GREY_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-189/originals/TESSINO PIETRA GREY_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-189/thumbnails/tessino-pietra-grey-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-189/tessino-pietra-grey-r1.webp
TESSINO PIETRA GREY,VIT-60120-8.50-GLO-MAR-WHIT-189,glossy 5.zip,glossy 5/TESSINO PIETRA GREY/TESSINO PIETRA GREY_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-189/originals/TESSINO PIETRA GREY_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-189/thumbnails/tessino-pietra-grey-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-189/tessino-pietra-grey-r2.webp
TESSINO PIETRA GREY,VIT-60120-8.50-GLO-MAR-WHIT-189,glossy 5.zip,glossy 5/TESSINO PIETRA GREY/TESSINO PIETRA GREY_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-189/originals/TESSINO PIETRA GREY_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-189/thumbnails/tessino-pietra-grey-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-189/tessino-pietra-grey-r3.webp
TESSINO PIETRA GREY,VIT-60120-8.50-GLO-MAR-WHIT-189,glossy 5.zip,glossy 5/TESSINO PIETRA GREY/TESSINO PIETRA GREY_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-189/originals/TESSINO PIETRA GREY_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-189/thumbnails/tessino-pietra-grey-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-189/tessino-pietra-grey-r4.webp
TOPAZ BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-190,glossy 5.zip,glossy 5/TOPAZ BEIGE/TOPAZ BEIGE_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-190/originals/TOPAZ BEIGE_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-190/thumbnails/topaz-beige-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-190/topaz-beige-p1.webp
TOPAZ BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-190,glossy 5.zip,glossy 5/TOPAZ BEIGE/TOPAZ BEIGE_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-190/originals/TOPAZ BEIGE_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-190/thumbnails/topaz-beige-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-190/topaz-beige-p2.webp
TOPAZ WHITE,VIT-60120-8.50-GLO-MAR-WHIT-191,glossy 5.zip,glossy 5/TOPAZ WHITE/TOPAZ WHITE_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-191/originals/TOPAZ WHITE_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-191/thumbnails/topaz-white-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-191/topaz-white-p1.webp
TOPAZ WHITE,VIT-60120-8.50-GLO-MAR-WHIT-191,glossy 5.zip,glossy 5/TOPAZ WHITE/TOPAZ WHITE_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-191/originals/TOPAZ WHITE_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-191/thumbnails/topaz-white-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-191/topaz-white-p2.webp
TRAVER GREY,VIT-60120-8.50-GLO-MAR-WHIT-192,glossy 5.zip,glossy 5/TRAVER GREY/TRAVER GREY_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-192/originals/TRAVER GREY_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-192/thumbnails/traver-grey-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-192/traver-grey-r1.webp
TRAVER GREY,VIT-60120-8.50-GLO-MAR-WHIT-192,glossy 5.zip,glossy 5/TRAVER GREY/TRAVER GREY_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-192/originals/TRAVER GREY_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-192/thumbnails/traver-grey-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-192/traver-grey-r2.webp
TRAVER GREY,VIT-60120-8.50-GLO-MAR-WHIT-192,glossy 5.zip,glossy 5/TRAVER GREY/TRAVER GREY_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-192/originals/TRAVER GREY_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-192/thumbnails/traver-grey-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-192/traver-grey-r3.webp
TRAVER GREY,VIT-60120-8.50-GLO-MAR-WHIT-192,glossy 5.zip,glossy 5/TRAVER GREY/TRAVER GREY_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-192/originals/TRAVER GREY_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-192/thumbnails/traver-grey-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-192/traver-grey-r4.webp
TRAVER IVORY,VIT-60120-8.50-GLO-MAR-WHIT-193,glossy 5.1.zip,glossy 5.1/TRAVER IVORY/TRAVER IVORY_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-193/originals/TRAVER IVORY_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-193/thumbnails/traver-ivory-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-193/traver-ivory-p1.webp
TRAVER IVORY,VIT-60120-8.50-GLO-MAR-WHIT-193,glossy 5.1.zip,glossy 5.1/TRAVER IVORY/TRAVER IVORY_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-193/originals/TRAVER IVORY_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-193/thumbnails/traver-ivory-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-193/traver-ivory-p2.webp
TRAVER IVORY,VIT-60120-8.50-GLO-MAR-WHIT-193,glossy 5.1.zip,glossy 5.1/TRAVER IVORY/TRAVER IVORY_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-193/originals/TRAVER IVORY_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-193/thumbnails/traver-ivory-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-193/traver-ivory-p3.webp
TRAVER IVORY,VIT-60120-8.50-GLO-MAR-WHIT-193,glossy 5.1.zip,glossy 5.1/TRAVER IVORY/TRAVER IVORY_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-193/originals/TRAVER IVORY_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-193/thumbnails/traver-ivory-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-193/traver-ivory-p4.webp
TRAVO BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-194,glossy 5.1.zip,glossy 5.1/TRAVO BEIGE/TRAVO BEIGE (ST_4016_1)_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-194/originals/TRAVO BEIGE (ST_4016_1)_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-194/thumbnails/travo-beige-st-4016-1-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-194/travo-beige-st-4016-1-r1.webp
TRAVO BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-194,glossy 5.1.zip,glossy 5.1/TRAVO BEIGE/TRAVO BEIGE (ST_4016_1)_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-194/originals/TRAVO BEIGE (ST_4016_1)_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-194/thumbnails/travo-beige-st-4016-1-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-194/travo-beige-st-4016-1-r2.webp
TRAVO BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-195,glossy 5.1.zip,glossy 5.1/TRAVO BIANCO/TRAVO BIANCO (ST_4016_3)_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-195/originals/TRAVO BIANCO (ST_4016_3)_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-195/thumbnails/travo-bianco-st-4016-3-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-195/travo-bianco-st-4016-3-r1.webp
TRAVO BIANCO,VIT-60120-8.50-GLO-MAR-WHIT-195,glossy 5.1.zip,glossy 5.1/TRAVO BIANCO/TRAVO BIANCO (ST_4016_3)_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-195/originals/TRAVO BIANCO (ST_4016_3)_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-195/thumbnails/travo-bianco-st-4016-3-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-195/travo-bianco-st-4016-3-r2.webp
TRAVO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-196,glossy 5.1.zip,glossy 5.1/TRAVO BROWN/TRAVO BROWN (ST_4016)_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-196/originals/TRAVO BROWN (ST_4016)_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-196/thumbnails/travo-brown-st-4016-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-196/travo-brown-st-4016-r1.webp
TRAVO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-196,glossy 5.1.zip,glossy 5.1/TRAVO BROWN/TRAVO BROWN (ST_4016)_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-196/originals/TRAVO BROWN (ST_4016)_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-196/thumbnails/travo-brown-st-4016-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-196/travo-brown-st-4016-r2.webp
TRAVO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-196,glossy 5.1.zip,glossy 5.1/TRAVO BROWN/TRAVO BROWN (ST_4016)_R3.jpg,room,3,products/glossy/vit-60120-8-50-glo-mar-whit-196/originals/TRAVO BROWN (ST_4016)_R3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-196/thumbnails/travo-brown-st-4016-r3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-196/travo-brown-st-4016-r3.webp
TRAVO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-196,glossy 5.1.zip,glossy 5.1/TRAVO BROWN/TRAVO BROWN (ST_4016)_R4.jpg,room,4,products/glossy/vit-60120-8-50-glo-mar-whit-196/originals/TRAVO BROWN (ST_4016)_R4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-196/thumbnails/travo-brown-st-4016-r4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-196/travo-brown-st-4016-r4.webp
TRAVO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-196,glossy 5.1.zip,glossy 5.1/TRAVO BROWN/TRAVO BROWN (ST_4016)_R5.jpg,room,5,products/glossy/vit-60120-8-50-glo-mar-whit-196/originals/TRAVO BROWN (ST_4016)_R5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-196/thumbnails/travo-brown-st-4016-r5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-196/travo-brown-st-4016-r5.webp
TRAVO BROWN,VIT-60120-8.50-GLO-MAR-WHIT-196,glossy 5.1.zip,glossy 5.1/TRAVO BROWN/TRAVO BROWN (ST_4016)_R6.jpg,room,6,products/glossy/vit-60120-8-50-glo-mar-whit-196/originals/TRAVO BROWN (ST_4016)_R6.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-196/thumbnails/travo-brown-st-4016-r6.webp,thumbnails/vit-60120-8-50-glo-mar-whit-196/travo-brown-st-4016-r6.webp
TRAVO GREY,VIT-60120-8.50-GLO-MAR-WHIT-197,glossy 5.1.zip,glossy 5.1/TRAVO GREY/TRAVO GREY_P1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-197/originals/TRAVO GREY_P1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-197/thumbnails/travo-grey-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-197/travo-grey-p1.webp
TRAVO GREY,VIT-60120-8.50-GLO-MAR-WHIT-197,glossy 5.1.zip,glossy 5.1/TRAVO GREY/TRAVO GREY_P2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-197/originals/TRAVO GREY_P2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-197/thumbnails/travo-grey-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-197/travo-grey-p2.webp
TRAVO GREY,VIT-60120-8.50-GLO-MAR-WHIT-197,glossy 5.1.zip,glossy 5.1/TRAVO GREY/TRAVO GREY_P3.jpg,product,3,products/glossy/vit-60120-8-50-glo-mar-whit-197/originals/TRAVO GREY_P3.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-197/thumbnails/travo-grey-p3.webp,thumbnails/vit-60120-8-50-glo-mar-whit-197/travo-grey-p3.webp
TRAVO GREY,VIT-60120-8.50-GLO-MAR-WHIT-197,glossy 5.1.zip,glossy 5.1/TRAVO GREY/TRAVO GREY_P4.jpg,product,4,products/glossy/vit-60120-8-50-glo-mar-whit-197/originals/TRAVO GREY_P4.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-197/thumbnails/travo-grey-p4.webp,thumbnails/vit-60120-8-50-glo-mar-whit-197/travo-grey-p4.webp
TRAVO GREY,VIT-60120-8.50-GLO-MAR-WHIT-197,glossy 5.1.zip,glossy 5.1/TRAVO GREY/TRAVO GREY_P5.jpg,product,5,products/glossy/vit-60120-8-50-glo-mar-whit-197/originals/TRAVO GREY_P5.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-197/thumbnails/travo-grey-p5.webp,thumbnails/vit-60120-8-50-glo-mar-whit-197/travo-grey-p5.webp
TRAVO GREY,VIT-60120-8.50-GLO-MAR-WHIT-197,glossy 5.1.zip,glossy 5.1/TRAVO GREY/TRAVO GREY_P6.jpg,product,6,products/glossy/vit-60120-8-50-glo-mar-whit-197/originals/TRAVO GREY_P6.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-197/thumbnails/travo-grey-p6.webp,thumbnails/vit-60120-8-50-glo-mar-whit-197/travo-grey-p6.webp
VELSA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-198,glossy 5.1.zip,glossy 5.1/VELSA BEIGE/VELSA BEIGE (ST_7402)_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-198/originals/VELSA BEIGE (ST_7402)_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-198/thumbnails/velsa-beige-st-7402-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-198/velsa-beige-st-7402-r1.webp
VELSA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-198,glossy 5.1.zip,glossy 5.1/VELSA BEIGE/VELSA BEIGE (ST_7402)_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-198/originals/VELSA BEIGE (ST_7402)_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-198/thumbnails/velsa-beige-st-7402-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-198/velsa-beige-st-7402-r2.webp
VELSA GREEN,VIT-60120-8.50-GLO-MAR-WHIT-199,glossy 5.1.zip,glossy 5.1/VELSA GREEN/VELSA GREEN_p1.jpg,product,1,products/glossy/vit-60120-8-50-glo-mar-whit-199/originals/VELSA GREEN_p1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-199/thumbnails/velsa-green-p1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-199/velsa-green-p1.webp
VELSA GREEN,VIT-60120-8.50-GLO-MAR-WHIT-199,glossy 5.1.zip,glossy 5.1/VELSA GREEN/VELSA GREEN_p2.jpg,product,2,products/glossy/vit-60120-8-50-glo-mar-whit-199/originals/VELSA GREEN_p2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-199/thumbnails/velsa-green-p2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-199/velsa-green-p2.webp
VELSA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-200,glossy 5.1.zip,glossy 5.1/VELSA NATURAL/VELSA NATURAL (ST_7402_1)_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-200/originals/VELSA NATURAL (ST_7402_1)_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-200/thumbnails/velsa-natural-st-7402-1-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-200/velsa-natural-st-7402-1-r1.webp
VELSA NATURAL,VIT-60120-8.50-GLO-MAR-WHIT-200,glossy 5.1.zip,glossy 5.1/VELSA NATURAL/VELSA NATURAL (ST_7402_1)_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-200/originals/VELSA NATURAL (ST_7402_1)_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-200/thumbnails/velsa-natural-st-7402-1-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-200/velsa-natural-st-7402-1-r2.webp
VOLTERRA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-201,glossy 5.1.zip,glossy 5.1/VOLTERRA BEIGE/VOLTERRA BEIGE_R1.jpg,room,1,products/glossy/vit-60120-8-50-glo-mar-whit-201/originals/VOLTERRA BEIGE_R1.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-201/thumbnails/volterra-beige-r1.webp,thumbnails/vit-60120-8-50-glo-mar-whit-201/volterra-beige-r1.webp
VOLTERRA BEIGE,VIT-60120-8.50-GLO-MAR-WHIT-201,glossy 5.1.zip,glossy 5.1/VOLTERRA BEIGE/VOLTERRA BEIGE_R2.jpg,room,2,products/glossy/vit-60120-8-50-glo-mar-whit-201/originals/VOLTERRA BEIGE_R2.jpg,products/glossy/vit-60120-8-50-glo-mar-whit-201/thumbnails/volterra-beige-r2.webp,thumbnails/vit-60120-8-50-glo-mar-whit-201/volterra-beige-r2.webp
